time,temperature
1838,-0.37276
1839,-0.37738
1840,-0.3847
1841,-0.39951
1842,-0.39164
1843,-0.3879
1844,-0.38932
1845,-0.38987
1846,-0.38918
1847,-0.3809
1848,-0.38502
1849,-0.3825
1850,-0.37965
1851,-0.37634
1852,-0.37291
1853,-0.36424
1854,-0.36221
1855,-0.36335
1856,-0.35046
1857,-0.35635
1858,-0.35431
1859,-0.34642
1860,-0.34794
1861,-0.34809
1862,-0.34663
1863,-0.34188
1864,-0.34655
1865,-0.34945
1866,-0.3552
1867,-0.35327
1868,-0.36338
1869,-0.36382
1870,-0.37085
1871,-0.35378
1872,-0.3456
1873,-0.34678
1874,-0.35493
1875,-0.36093
1876,-0.37807
1877,-0.38494
1878,-0.38469
1879,-0.38375
1880,-0.38285
1881,-0.38656
1882,-0.38975
1883,-0.39143
1884,-0.38544
1885,-0.3858
1886,-0.38275
1887,-0.38724
1888,-0.38347
1889,-0.37982
1890,-0.38597
1891,-0.37927
1892,-0.38052
1893,-0.38046
1894,-0.37772
1895,-0.35934
1896,-0.35845
1897,-0.35728
1898,-0.35134
1899,-0.35761
1900,-0.3602
1901,-0.35829
1902,-0.35474
1903,-0.36069
1904,-0.36049
1905,-0.36173
1906,-0.35832
1907,-0.36283
1908,-0.36756
1909,-0.3692
1910,-0.36764
1911,-0.36776
1912,-0.36491
1913,-0.36548
1914,-0.37048
1915,-0.37063
1916,-0.3726
1917,-0.37137
1918,-0.36884
1919,-0.37097
1920,-0.37611
1921,-0.37016
1922,-0.36097
1923,-0.36261
1924,-0.3613
1925,-0.35645
1926,-0.35802
1927,-0.3548
1928,-0.34917
1929,-0.34958
1930,-0.35347
1931,-0.35678
1932,-0.36102
1933,-0.36862
1934,-0.37513
1935,-0.38028
1936,-0.38883
1937,-0.40462
1938,-0.41603
1939,-0.42616
1940,-0.43803
1941,-0.4472
1942,-0.43957
1943,-0.44747
1944,-0.45401
1945,-0.46184
1946,-0.47778
1947,-0.48528
1948,-0.48844
1949,-0.48394
1950,-0.4829
1951,-0.48182
1952,-0.47878
1953,-0.47548
1954,-0.4826
1955,-0.48639
1956,-0.48653
1957,-0.48176
1958,-0.48003
1959,-0.49171
1960,-0.49591
1961,-0.50405
1962,-0.51988
1963,-0.5304
1964,-0.54387
1965,-0.53985
1966,-0.55056
1967,-0.56717
1968,-0.57741
1969,-0.57544
1970,-0.58707
1971,-0.58716
1972,-0.58857
1973,-0.58701
1974,-0.58545
1975,-0.57808
1976,-0.57876
1977,-0.57918
1978,-0.57608
1979,-0.56996
1980,-0.56542
1981,-0.56221
1982,-0.56026
1983,-0.54896
1984,-0.5449
1985,-0.52952
1986,-0.52493
1987,-0.52071
1988,-0.50695
1989,-0.509
1990,-0.49274
1991,-0.49842
1992,-0.48981
1993,-0.47878
1994,-0.46783
1995,-0.47083
1996,-0.46486
1997,-0.45103
1998,-0.45696
1999,-0.46182
2000,-0.45929
2001,-0.46216
2002,-0.45497
2003,-0.44822
2004,-0.45375
2005,-0.46014
2006,-0.45839
2007,-0.46292
2008,-0.4588
2009,-0.46463
2010,-0.45139
2011,-0.44948
2012,-0.45342
2013,-0.45705
2014,-0.45283
2015,-0.45159
2016,-0.4505
2017,-0.44329
2018,-0.43855
2019,-0.43249
2020,-0.42956
2021,-0.42182
2022,-0.41527
2023,-0.41216
2024,-0.39938
2025,-0.39808
2026,-0.39319
2027,-0.38866
2028,-0.38785
2029,-0.38138
2030,-0.37174
2031,-0.36878
2032,-0.36715
2033,-0.3624
2034,-0.35957
2035,-0.3576
2036,-0.35035
2037,-0.34514
2038,-0.34412
2039,-0.34337
2040,-0.34306
2041,-0.34322
2042,-0.33087
2043,-0.33888
2044,-0.33763
2045,-0.33068
2046,-0.32435
2047,-0.32661
2048,-0.31815
2049,-0.31856
2050,-0.31617
2051,-0.31287
2052,-0.31207
2053,-0.3088
2054,-0.31111
2055,-0.3085
2056,-0.30955
2057,-0.29904
2058,-0.30759
2059,-0.30755
2060,-0.30716
2061,-0.30251
2062,-0.30291
2063,-0.30211
2064,-0.29582
2065,-0.2988
2066,-0.29723
2067,-0.29618
2068,-0.29476
2069,-0.29122
2070,-0.29176
2071,-0.28504
2072,-0.29096
2073,-0.28436
2074,-0.28657
2075,-0.29069
2076,-0.29023
2077,-0.28221
2078,-0.28551
2079,-0.28591
2080,-0.28152
2081,-0.2833
2082,-0.27713
2083,-0.27548
2084,-0.27579
2085,-0.27741
2086,-0.28069
2087,-0.27961
2088,-0.27996
2089,-0.27913
2090,-0.28322
2091,-0.28515
2092,-0.28721
2093,-0.28872
2094,-0.28994
2095,-0.28812
2096,-0.294
2097,-0.30189
2098,-0.29562
2099,-0.29295
2100,-0.29649
2101,-0.29614
2102,-0.29952
2103,-0.27931
2104,-0.27546
2105,-0.28167
2106,-0.27664
2107,-0.27917
2108,-0.28203
2109,-0.2774
2110,-0.27834
2111,-0.27609
2112,-0.27457
2113,-0.28509
2114,-0.28045
2115,-0.28036
2116,-0.28269
2117,-0.27475
2118,-0.27618
2119,-0.27663
2120,-0.28166
2121,-0.28918
2122,-0.2936
2123,-0.28994
2124,-0.28548
2125,-0.28329
2126,-0.28755
2127,-0.28751
2128,-0.29666
2129,-0.29773
2130,-0.30115
2131,-0.31188
2132,-0.32343
2133,-0.32285
2134,-0.33286
2135,-0.32747
2136,-0.32236
2137,-0.33186
2138,-0.3473
2139,-0.36237
2140,-0.38325
2141,-0.40401
2142,-0.40664
2143,-0.41308
2144,-0.41807
2145,-0.41037
2146,-0.41747
2147,-0.42373
2148,-0.42609
2149,-0.43007
2150,-0.43942
2151,-0.44256
2152,-0.4476
2153,-0.45359
2154,-0.46398
2155,-0.46744
2156,-0.47545
2157,-0.46644
2158,-0.45532
2159,-0.46705
2160,-0.46687
2161,-0.4727
2162,-0.46988
2163,-0.4714
2164,-0.47393
2165,-0.46474
2166,-0.47041
2167,-0.46349
2168,-0.45113
2169,-0.44608
2170,-0.44574
2171,-0.44898
2172,-0.43924
2173,-0.43153
2174,-0.43458
2175,-0.42828
2176,-0.43025
2177,-0.42953
2178,-0.41932
2179,-0.40338
2180,-0.40429
2181,-0.40836
2182,-0.40202
2183,-0.40463
2184,-0.40412
2185,-0.40498
2186,-0.40681
2187,-0.41158
2188,-0.40724
2189,-0.41508
2190,-0.41242
2191,-0.4078
2192,-0.40364
2193,-0.40767
2194,-0.41783
2195,-0.42889
2196,-0.42334
2197,-0.41906
2198,-0.41612
2199,-0.40988
2200,-0.40504
2201,-0.40623
2202,-0.41462
2203,-0.42168
2204,-0.41698
2205,-0.42282
2206,-0.42236
2207,-0.42718
2208,-0.42574
2209,-0.42908
2210,-0.43074
2211,-0.43222
2212,-0.43057
2213,-0.4337
2214,-0.4292
2215,-0.42622
2216,-0.42333
2217,-0.42054
2218,-0.42551
2219,-0.42594
2220,-0.41679
2221,-0.42661
2222,-0.42059
2223,-0.42072
2224,-0.41155
2225,-0.41216
2226,-0.41596
2227,-0.41669
2228,-0.41057
2229,-0.40445
2230,-0.40076
2231,-0.40032
2232,-0.39547
2233,-0.39962
2234,-0.3926
2235,-0.39274
2236,-0.38268
2237,-0.38233
2238,-0.38056
2239,-0.37627
2240,-0.37484
2241,-0.36199
2242,-0.37059
2243,-0.35725
2244,-0.36387
2245,-0.34871
2246,-0.34739
2247,-0.34782
2248,-0.34644
2249,-0.34327
2250,-0.33962
2251,-0.34966
2252,-0.34118
2253,-0.35136
2254,-0.33836
2255,-0.3404
2256,-0.3421
2257,-0.34446
2258,-0.34404
2259,-0.33832
2260,-0.34975
2261,-0.3525
2262,-0.35266
2263,-0.34467
2264,-0.35268
2265,-0.35227
2266,-0.35072
2267,-0.35399
2268,-0.35241
2269,-0.35715
2270,-0.36037
2271,-0.36046
2272,-0.35731
2273,-0.35451
2274,-0.35575
2275,-0.36508
2276,-0.36296
2277,-0.37022
2278,-0.37307
2279,-0.36498
2280,-0.37144
2281,-0.36384
2282,-0.37157
2283,-0.36943
2284,-0.37647
2285,-0.37589
2286,-0.38033
2287,-0.38418
2288,-0.38212
2289,-0.38953
2290,-0.39017
2291,-0.40143
2292,-0.40742
2293,-0.40918
2294,-0.40922
2295,-0.42059
2296,-0.4272
2297,-0.43482
2298,-0.44578
2299,-0.45641
2300,-0.46601
2301,-0.47524
2302,-0.48438
2303,-0.49006
2304,-0.50004
2305,-0.51101
2306,-0.5204
2307,-0.52954
2308,-0.54146
2309,-0.54823
2310,-0.55632
2311,-0.56512
2312,-0.5877
2313,-0.59287
2314,-0.61017
2315,-0.61621
2316,-0.63064
2317,-0.64102
2318,-0.64916
2319,-0.66263
2320,-0.6764
2321,-0.68911
2322,-0.70672
2323,-0.71338
2324,-0.7294
2325,-0.73719
2326,-0.74668
2327,-0.75516
2328,-0.76329
2329,-0.77911
2330,-0.79121
2331,-0.80748
2332,-0.82495
2333,-0.84166
2334,-0.85582
2335,-0.86224
2336,-0.88108
2337,-0.88929
2338,-0.90787
2339,-0.91381
2340,-0.92611
2341,-0.94421
2342,-0.95229
2343,-0.9484
2344,-0.95307
2345,-0.95724
2346,-0.96709
2347,-0.97357
2348,-0.97897
2349,-1.0015
2350,-1.0002
2351,-1.0032
2352,-1.0043
2353,-1.0106
2354,-1.0201
2355,-1.0211
2356,-1.0278
2357,-1.0378
2358,-1.0427
2359,-1.0478
2360,-1.0362
2361,-1.0402
2362,-1.037
2363,-1.0543
2364,-1.0723
2365,-1.0892
2366,-1.1025
2367,-1.1116
2368,-1.1396
2369,-1.1512
2370,-1.1707
2371,-1.1994
2372,-1.2135
2373,-1.2337
2374,-1.2486
2375,-1.2675
2376,-1.2767
2377,-1.2803
2378,-1.287
2379,-1.2836
2380,-1.2753
2381,-1.2654
2382,-1.2737
2383,-1.2601
2384,-1.2851
2385,-1.2797
2386,-1.2784
2387,-1.2779
2388,-1.2703
2389,-1.2774
2390,-1.2804
2391,-1.2671
2392,-1.2672
2393,-1.2398
2394,-1.2374
2395,-1.2362
2396,-1.2095
2397,-1.211
2398,-1.2116
2399,-1.2008
2400,-1.198
2401,-1.2004
2402,-1.1955
2403,-1.191
2404,-1.1978
2405,-1.1869
2406,-1.1638
2407,-1.1767
2408,-1.157
2409,-1.1624
2410,-1.1514
2411,-1.143
2412,-1.1432
2413,-1.1422
2414,-1.1533
2415,-1.153
2416,-1.1657
2417,-1.158
2418,-1.1742
2419,-1.1727
2420,-1.1603
2421,-1.162
2422,-1.1612
2423,-1.1556
2424,-1.1483
2425,-1.1516
2426,-1.1516
2427,-1.1519
2428,-1.1598
2429,-1.1672
2430,-1.1686
2431,-1.1698
2432,-1.1679
2433,-1.1663
2434,-1.1735
2435,-1.1693
2436,-1.1759
2437,-1.176
2438,-1.1666
2439,-1.1609
2440,-1.1566
2441,-1.1502
2442,-1.1439
2443,-1.1314
2444,-1.1234
2445,-1.1252
2446,-1.1126
2447,-1.1083
2448,-1.0949
2449,-1.0887
2450,-1.0922
2451,-1.091
2452,-1.0982
2453,-1.0911
2454,-1.0844
2455,-1.086
2456,-1.084
2457,-1.0719
2458,-1.0731
2459,-1.0838
2460,-1.0893
2461,-1.103
2462,-1.1285
2463,-1.1463
2464,-1.1672
2465,-1.1894
2466,-1.2096
2467,-1.24
2468,-1.2387
2469,-1.2493
2470,-1.2738
2471,-1.2815
2472,-1.2754
2473,-1.2843
2474,-1.2956
2475,-1.3169
2476,-1.3213
2477,-1.3206
2478,-1.3332
2479,-1.3281
2480,-1.3467
2481,-1.3468
2482,-1.3472
2483,-1.3504
2484,-1.3441
2485,-1.3507
2486,-1.3446
2487,-1.3432
2488,-1.3432
2489,-1.3482
2490,-1.3471
2491,-1.3411
2492,-1.3527
2493,-1.3411
2494,-1.3297
2495,-1.3336
2496,-1.3308
2497,-1.3271
2498,-1.3293
2499,-1.3195
2500,-1.3114
2501,-1.3006
2502,-1.2829
2503,-1.2782
2504,-1.2657
2505,-1.2582
2506,-1.2294
2507,-1.2298
2508,-1.2237
2509,-1.2091
2510,-1.2112
2511,-1.2073
2512,-1.2046
2513,-1.2047
2514,-1.1972
2515,-1.1878
2516,-1.178
2517,-1.1758
2518,-1.1655
2519,-1.1513
2520,-1.1507
2521,-1.1529
2522,-1.1434
2523,-1.139
2524,-1.1347
2525,-1.1342
2526,-1.1399
2527,-1.1519
2528,-1.1726
2529,-1.2009
2530,-1.2399
2531,-1.2691
2532,-1.3101
2533,-1.3485
2534,-1.393
2535,-1.4341
2536,-1.4762
2537,-1.5196
2538,-1.5601
2539,-1.606
2540,-1.6427
2541,-1.6781
2542,-1.7165
2543,-1.7344
2544,-1.7496
2545,-1.7724
2546,-1.7796
2547,-1.81
2548,-1.8146
2549,-1.8104
2550,-1.825
2551,-1.8381
2552,-1.8181
2553,-1.8109
2554,-1.8011
2555,-1.783
2556,-1.7629
2557,-1.7639
2558,-1.7611
2559,-1.7721
2560,-1.778
2561,-1.7931
2562,-1.8132
2563,-1.8324
2564,-1.8676
2565,-1.8963
2566,-1.9276
2567,-1.9564
2568,-1.9522
2569,-1.9497
2570,-1.9506
2571,-1.9678
2572,-1.9745
2573,-1.99
2574,-2.0139
2575,-2.0261
2576,-2.0432
2577,-2.0397
2578,-2.0283
2579,-2.0323
2580,-2.0205
2581,-2.0183
2582,-2.0144
2583,-1.9948
2584,-1.9911
2585,-1.9984
2586,-2.0001
2587,-1.9952
2588,-1.9761
2589,-1.9803
2590,-1.9752
2591,-1.9666
2592,-1.9679
2593,-1.9636
2594,-1.9625
2595,-1.9361
2596,-1.9218
2597,-1.9112
2598,-1.8923
2599,-1.8875
2600,-1.8845
2601,-1.8678
2602,-1.8663
2603,-1.8686
2604,-1.9019
2605,-1.917
2606,-1.9478
2607,-1.9833
2608,-2.027
2609,-2.0705
2610,-2.1033
2611,-2.1416
2612,-2.1724
2613,-2.2021
2614,-2.194
2615,-2.1956
2616,-2.1812
2617,-2.1859
2618,-2.168
2619,-2.1618
2620,-2.1454
2621,-2.1371
2622,-2.1338
2623,-2.1245
2624,-2.1186
2625,-2.1038
2626,-2.1
2627,-2.0831
2628,-2.0786
2629,-2.0763
2630,-2.0623
2631,-2.0627
2632,-2.0529
2633,-2.0588
2634,-2.0451
2635,-2.0492
2636,-2.0349
2637,-2.0233
2638,-2.0143
2639,-1.9954
2640,-1.9737
2641,-1.9677
2642,-1.9531
2643,-1.9354
2644,-1.9308
2645,-1.9103
2646,-1.8964
2647,-1.8793
2648,-1.8698
2649,-1.8691
2650,-1.8594
2651,-1.8725
2652,-1.9052
2653,-1.9334
2654,-1.9639
2655,-1.9818
2656,-1.9965
2657,-2.0023
2658,-2.0189
2659,-2.0174
2660,-2.0145
2661,-2.0061
2662,-2.0053
2663,-2.0188
2664,-2.0156
2665,-2.0231
2666,-2.0205
2667,-2.0249
2668,-2.0444
2669,-2.0715
2670,-2.115
2671,-2.1691
2672,-2.222
2673,-2.2511
2674,-2.288
2675,-2.3295
2676,-2.3514
2677,-2.3852
2678,-2.4132
2679,-2.4541
2680,-2.5107
2681,-2.5578
2682,-2.6196
2683,-2.67
2684,-2.7216
2685,-2.7587
2686,-2.7943
2687,-2.8121
2688,-2.8096
2689,-2.8348
2690,-2.8326
2691,-2.837
2692,-2.8308
2693,-2.8231
2694,-2.8153
2695,-2.8041
2696,-2.7992
2697,-2.786
2698,-2.7616
2699,-2.7478
2700,-2.7358
2701,-2.72
2702,-2.7086
2703,-2.6908
2704,-2.7064
2705,-2.7214
2706,-2.7507
2707,-2.7674
2708,-2.7948
2709,-2.8398
2710,-2.8742
2711,-2.902
2712,-2.9206
2713,-2.9333
2714,-2.9485
2715,-2.9717
2716,-2.9908
2717,-3.0085
2718,-3.0324
2719,-3.0613
2720,-3.0859
2721,-3.114
2722,-3.1441
2723,-3.1748
2724,-3.1906
2725,-3.2119
2726,-3.2288
2727,-3.2378
2728,-3.2188
2729,-3.1991
2730,-3.1853
2731,-3.1674
2732,-3.1493
2733,-3.1266
2734,-3.1019
2735,-3.0839
2736,-3.0643
2737,-3.0487
2738,-3.0276
2739,-3.0064
2740,-2.9859
2741,-2.99
2742,-2.9731
2743,-2.9876
2744,-3.0001
2745,-3.023
2746,-3.0427
2747,-3.066
2748,-3.0891
2749,-3.1312
2750,-3.1562
2751,-3.1822
2752,-3.2049
2753,-3.23
2754,-3.2403
2755,-3.2362
2756,-3.2281
2757,-3.229
2758,-3.2226
2759,-3.2012
2760,-3.1799
2761,-3.1618
2762,-3.1418
2763,-3.1248
2764,-3.1046
2765,-3.0639
2766,-3.0469
2767,-3.0187
2768,-2.9905
2769,-2.9529
2770,-2.9262
2771,-2.899
2772,-2.8621
2773,-2.8408
2774,-2.807
2775,-2.7886
2776,-2.7493
2777,-2.7242
2778,-2.701
2779,-2.6805
2780,-2.6538
2781,-2.6317
2782,-2.6054
2783,-2.5781
2784,-2.5604
2785,-2.5225
2786,-2.5114
2787,-2.4783
2788,-2.4592
2789,-2.4346
2790,-2.4073
2791,-2.389
2792,-2.3719
2793,-2.3525
2794,-2.3285
2795,-2.3036
2796,-2.2799
2797,-2.2558
2798,-2.2471
2799,-2.2243
2800,-2.2163
2801,-2.1939
2802,-2.1815
2803,-2.1691
2804,-2.1499
2805,-2.1328
2806,-2.1188
2807,-2.1066
2808,-2.0969
2809,-2.0883
2810,-2.0841
2811,-2.1033
2812,-2.1179
2813,-2.1517
2814,-2.1962
2815,-2.2562
2816,-2.3152
2817,-2.3811
2818,-2.4571
2819,-2.5302
2820,-2.6052
2821,-2.688
2822,-2.7591
2823,-2.8382
2824,-2.9011
2825,-2.9457
2826,-2.9683
2827,-2.9969
2828,-3.0052
2829,-2.9967
2830,-2.9868
2831,-2.9671
2832,-2.9496
2833,-2.9241
2834,-2.899
2835,-2.8784
2836,-2.8562
2837,-2.8342
2838,-2.8089
2839,-2.7978
2840,-2.7804
2841,-2.7694
2842,-2.7519
2843,-2.7438
2844,-2.7358
2845,-2.7216
2846,-2.7104
2847,-2.7088
2848,-2.6961
2849,-2.6867
2850,-2.6692
2851,-2.658
2852,-2.6484
2853,-2.6374
2854,-2.62
2855,-2.601
2856,-2.5713
2857,-2.5501
2858,-2.5393
2859,-2.5193
2860,-2.4992
2861,-2.4914
2862,-2.4784
2863,-2.4716
2864,-2.4676
2865,-2.4743
2866,-2.4786
2867,-2.4911
2868,-2.5042
2869,-2.5272
2870,-2.5559
2871,-2.5942
2872,-2.6527
2873,-2.7245
2874,-2.7981
2875,-2.8894
2876,-2.9801
2877,-3.0702
2878,-3.1649
2879,-3.2559
2880,-3.3288
2881,-3.3942
2882,-3.4465
2883,-3.4892
2884,-3.5001
2885,-3.5027
2886,-3.4979
2887,-3.4906
2888,-3.4893
2889,-3.4877
2890,-3.4849
2891,-3.4757
2892,-3.4679
2893,-3.4525
2894,-3.434
2895,-3.4109
2896,-3.391
2897,-3.3601
2898,-3.3381
2899,-3.3271
2900,-3.3162
2901,-3.323
2902,-3.345
2903,-3.3941
2904,-3.4496
2905,-3.5075
2906,-3.5534
2907,-3.6006
2908,-3.651
2909,-3.7019
2910,-3.7521
2911,-3.8009
2912,-3.8551
2913,-3.8841
2914,-3.9235
2915,-3.9633
2916,-3.9878
2917,-4.0146
2918,-4.0396
2919,-4.0717
2920,-4.0995
2921,-4.1241
2922,-4.1461
2923,-4.161
2924,-4.1756
2925,-4.1934
2926,-4.2015
2927,-4.2089
2928,-4.1954
2929,-4.1897
2930,-4.182
2931,-4.1619
2932,-4.1425
2933,-4.129
2934,-4.1143
2935,-4.1099
2936,-4.1046
2937,-4.0999
2938,-4.0969
2939,-4.0922
2940,-4.0837
2941,-4.0664
2942,-4.0438
2943,-4.0097
2944,-3.9679
2945,-3.9221
2946,-3.8707
2947,-3.822
2948,-3.7654
2949,-3.7071
2950,-3.655
2951,-3.5972
2952,-3.5442
2953,-3.4862
2954,-3.4242
2955,-3.3594
2956,-3.2924
2957,-3.2258
2958,-3.1594
2959,-3.1008
2960,-3.0435
2961,-2.981
2962,-2.9226
2963,-2.8558
2964,-2.7968
2965,-2.7394
2966,-2.6823
2967,-2.6251
2968,-2.5724
2969,-2.5226
2970,-2.4683
2971,-2.4206
2972,-2.3764
2973,-2.3439
2974,-2.3062
2975,-2.2867
2976,-2.2643
2977,-2.234
2978,-2.2017
2979,-2.1714
2980,-2.1407
2981,-2.1025
2982,-2.0633
2983,-2.0289
2984,-1.9866
2985,-1.9609
2986,-1.9294
2987,-1.8953
2988,-1.8765
2989,-1.8505
2990,-1.821
2991,-1.8001
2992,-1.7784
2993,-1.763
2994,-1.7276
2995,-1.7094
2996,-1.6877
2997,-1.6699
2998,-1.6424
2999,-1.6235
3000,-1.6075
3001,-1.5878
3002,-1.5785
3003,-1.5524
3004,-1.538
3005,-1.5271
3006,-1.5206
3007,-1.514
3008,-1.5114
3009,-1.5177
3010,-1.5233
3011,-1.5286
3012,-1.5356
3013,-1.5325
3014,-1.5491
3015,-1.5459
3016,-1.545
3017,-1.5463
3018,-1.5361
3019,-1.5266
3020,-1.5219
3021,-1.514
3022,-1.5072
3023,-1.4921
3024,-1.4795
3025,-1.4658
3026,-1.4566
3027,-1.4424
3028,-1.4297
3029,-1.4201
3030,-1.4057
3031,-1.3918
3032,-1.3803
3033,-1.362
3034,-1.3476
3035,-1.3355
3036,-1.3283
3037,-1.3174
3038,-1.3047
3039,-1.2961
3040,-1.2875
3041,-1.274
3042,-1.2655
3043,-1.2485
3044,-1.2343
3045,-1.2189
3046,-1.2056
3047,-1.1977
3048,-1.1797
3049,-1.1633
3050,-1.1494
3051,-1.1393
3052,-1.1222
3053,-1.1218
3054,-1.1158
3055,-1.1132
3056,-1.1234
3057,-1.1315
3058,-1.1473
3059,-1.1637
3060,-1.1771
3061,-1.2016
3062,-1.2192
3063,-1.2468
3064,-1.2686
3065,-1.2924
3066,-1.313
3067,-1.3328
3068,-1.3516
3069,-1.3637
3070,-1.3776
3071,-1.3842
3072,-1.3991
3073,-1.4091
3074,-1.4045
3075,-1.402
3076,-1.3999
3077,-1.3904
3078,-1.3856
3079,-1.3698
3080,-1.3651
3081,-1.3616
3082,-1.3598
3083,-1.3626
3084,-1.3603
3085,-1.362
3086,-1.363
3087,-1.3641
3088,-1.3686
3089,-1.3769
3090,-1.3836
3091,-1.3933
3092,-1.4061
3093,-1.4141
3094,-1.427
3095,-1.4274
3096,-1.4392
3097,-1.4474
3098,-1.4566
3099,-1.4667
3100,-1.4748
3101,-1.4831
3102,-1.4895
3103,-1.5001
3104,-1.5153
3105,-1.5303
3106,-1.5439
3107,-1.5633
3108,-1.583
3109,-1.6082
3110,-1.6265
3111,-1.6455
3112,-1.6797
3113,-1.7065
3114,-1.7393
3115,-1.7639
3116,-1.7917
3117,-1.8243
3118,-1.8569
3119,-1.8872
3120,-1.9166
3121,-1.9533
3122,-1.9878
3123,-2.0211
3124,-2.0546
3125,-2.0869
3126,-2.1029
3127,-2.1272
3128,-2.1556
3129,-2.1802
3130,-2.2028
3131,-2.2189
3132,-2.2424
3133,-2.2587
3134,-2.2713
3135,-2.2844
3136,-2.2914
3137,-2.3041
3138,-2.3146
3139,-2.3195
3140,-2.3249
3141,-2.3316
3142,-2.3445
3143,-2.3543
3144,-2.3565
3145,-2.3821
3146,-2.3864
3147,-2.402
3148,-2.4189
3149,-2.4366
3150,-2.4528
3151,-2.4656
3152,-2.488
3153,-2.5025
3154,-2.523
3155,-2.5383
3156,-2.5617
3157,-2.5781
3158,-2.6052
3159,-2.6227
3160,-2.6407
3161,-2.6675
3162,-2.6917
3163,-2.7145
3164,-2.7455
3165,-2.7804
3166,-2.8169
3167,-2.8478
3168,-2.8868
3169,-2.9191
3170,-2.9495
3171,-2.9799
3172,-3.0103
3173,-3.0373
3174,-3.0618
3175,-3.0869
3176,-3.1062
3177,-3.1241
3178,-3.1555
3179,-3.1814
3180,-3.2161
3181,-3.2557
3182,-3.2985
3183,-3.3446
3184,-3.3922
3185,-3.4349
3186,-3.4794
3187,-3.5238
3188,-3.5681
3189,-3.6123
3190,-3.6539
3191,-3.6949
3192,-3.7222
3193,-3.7542
3194,-3.7899
3195,-3.8138
3196,-3.8438
3197,-3.8642
3198,-3.8816
3199,-3.8973
3200,-3.9233
3201,-3.934
3202,-3.9671
3203,-3.9843
3204,-4.0119
3205,-4.0418
3206,-4.0649
3207,-4.0918
3208,-4.1155
3209,-4.1397
3210,-4.1489
3211,-4.1626
3212,-4.1656
3213,-4.1673
3214,-4.1603
3215,-4.1392
3216,-4.1145
3217,-4.0858
3218,-4.0472
3219,-4.0158
3220,-3.9664
3221,-3.9201
3222,-3.8697
3223,-3.8173
3224,-3.7731
3225,-3.7214
3226,-3.6721
3227,-3.6317
3228,-3.588
3229,-3.5515
3230,-3.5211
3231,-3.4893
3232,-3.4593
3233,-3.4291
3234,-3.4095
3235,-3.3872
3236,-3.3641
3237,-3.3407
3238,-3.3232
3239,-3.2967
3240,-3.2836
3241,-3.2668
3242,-3.2452
3243,-3.2235
3244,-3.2033
3245,-3.1818
3246,-3.1582
3247,-3.1477
3248,-3.1298
3249,-3.1238
3250,-3.1158
3251,-3.1079
3252,-3.1082
3253,-3.1103
3254,-3.1118
3255,-3.1148
3256,-3.1248
3257,-3.1274
3258,-3.1373
3259,-3.1481
3260,-3.1558
3261,-3.1615
3262,-3.1656
3263,-3.1653
3264,-3.163
3265,-3.1637
3266,-3.1621
3267,-3.1557
3268,-3.134
3269,-3.1213
3270,-3.1101
3271,-3.0918
3272,-3.0751
3273,-3.0594
3274,-3.0459
3275,-3.0281
3276,-3.0092
3277,-2.9865
3278,-2.9768
3279,-2.9657
3280,-2.947
3281,-2.9323
3282,-2.9354
3283,-2.9254
3284,-2.9326
3285,-2.9436
3286,-2.965
3287,-2.9863
3288,-3.0177
3289,-3.0503
3290,-3.084
3291,-3.1236
3292,-3.1528
3293,-3.1835
3294,-3.2137
3295,-3.2395
3296,-3.2723
3297,-3.2957
3298,-3.3302
3299,-3.3648
3300,-3.3994
3301,-3.4329
3302,-3.462
3303,-3.5047
3304,-3.5399
3305,-3.5788
3306,-3.6163
3307,-3.6546
3308,-3.6892
3309,-3.7218
3310,-3.7528
3311,-3.7701
3312,-3.7818
3313,-3.8082
3314,-3.8138
3315,-3.823
3316,-3.8092
3317,-3.7961
3318,-3.7736
3319,-3.7467
3320,-3.7088
3321,-3.6776
3322,-3.6322
3323,-3.5937
3324,-3.5506
3325,-3.5006
3326,-3.4464
3327,-3.3951
3328,-3.3381
3329,-3.2944
3330,-3.2515
3331,-3.2067
3332,-3.1532
3333,-3.0926
3334,-3.0405
3335,-2.9764
3336,-2.9233
3337,-2.8636
3338,-2.8081
3339,-2.7528
3340,-2.6971
3341,-2.6383
3342,-2.5715
3343,-2.5133
3344,-2.4452
3345,-2.3794
3346,-2.3197
3347,-2.2625
3348,-2.2077
3349,-2.1533
3350,-2.1009
3351,-2.044
3352,-1.9964
3353,-1.9477
3354,-1.9006
3355,-1.8523
3356,-1.8155
3357,-1.7773
3358,-1.7375
3359,-1.7018
3360,-1.6684
3361,-1.6354
3362,-1.6013
3363,-1.5741
3364,-1.5456
3365,-1.518
3366,-1.4905
3367,-1.469
3368,-1.4453
3369,-1.4273
3370,-1.4052
3371,-1.3866
3372,-1.3753
3373,-1.3568
3374,-1.3416
3375,-1.3342
3376,-1.325
3377,-1.308
3378,-1.2942
3379,-1.2798
3380,-1.2548
3381,-1.2432
3382,-1.2226
3383,-1.2091
3384,-1.1868
3385,-1.1691
3386,-1.1469
3387,-1.1312
3388,-1.1159
3389,-1.097
3390,-1.0838
3391,-1.0721
3392,-1.0598
3393,-1.0525
3394,-1.0467
3395,-1.0377
3396,-1.0309
3397,-1.0337
3398,-1.0392
3399,-1.0431
3400,-1.0456
3401,-1.0586
3402,-1.0694
